"Type","Ticker","Contracts","Direction","Average_Price","Realized_Revenue","Realized_Cost","Realized_Profit","Fees","Created"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","28","No","47","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:12pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","145","No","37","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:33pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","145","No","61","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:33pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","11","No","12","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:42pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","2","No","12","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:42pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","1","No","14","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:42pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","2","No","14","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:43pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","25","No","14","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:43pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","41","Yes","70","$41.00","$48.22","-$7.22","$0.61","Jul 6, 2025 at 10:43pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","79","No","73","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:44pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","79","No","23","0.00","0.00","$0.00","$0.98","Jul 6, 2025 at 10:45pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","130","No","75","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:45pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","149","No","75","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:45pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","279","No","23","0.00","0.00","$0.00","$3.46","Jul 6, 2025 at 10:45pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","135","No","72","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:45pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","144","No","72","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:45pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","6","No","26","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:46pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","273","No","26","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:47pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","298","No","24","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:52pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","18","No","24","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:52pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","126","No","24","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:52pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","6","No","74","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:56pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","436","No","74","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:56pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","144","No","73","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:58pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","9","No","73","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:58pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","226","No","73","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 10:59pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","19","No","26","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:00pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","360","No","26","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:00pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","69","No","19","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:05pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","32","No","19","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:06pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","28","No","19","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:06pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","129","No","78","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:08pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","83","No","21","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:09pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","46","No","77","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:10pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","37","No","79","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:10pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","79","No","17","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:12pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","79","No","82","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:12pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","63","No","17","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:13pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","3","No","82","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:13pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","1","No","82","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:13pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","57","No","82","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:14pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","1","No","82","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:14pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","1","No","82","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:14pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","132","No","86","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:19pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","1","No","86","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:19pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","67","No","86","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:19pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","79","No","86","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:19pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","2","No","12","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:20pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","277","No","12","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:20pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","479","No","7","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:27pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","92","No","90","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:29pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","65","No","92","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:30pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","48","No","7","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:30pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","36","No","6","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:30pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","165","No","6","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:31pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","40","No","92","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:31pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","117","No","92","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:32pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","165","No","92","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:32pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","104","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:35pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","10","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:35pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","42","No","8","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:35pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","50","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:35pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","3","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:35pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","82","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:36pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","14","No","8","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:37pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","41","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:37pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","1","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:37pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","14","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:37pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","79","No","7","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:40pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","22","No","91","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:41pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","57","No","93","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:41pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","79","No","7","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:42pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","1","No","92","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:43pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","78","No","92","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:43pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","479","No","4","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:46pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","479","No","3","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:47pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","328","Yes","96","$328.00","$404.99","-$76.99","0.00","Jul 6, 2025 at 11:47pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","151","Yes","96","$151.00","$179.69","-$28.69","0.00","Jul 6, 2025 at 11:47pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","10","Yes","96","$10.00","$11.90","-$1.90","0.00","Jul 6, 2025 at 11:49pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","1","Yes","96","$1.00","$1.19","-$0.19","0.00","Jul 6, 2025 at 11:49pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","161","No","96","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:49pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","19","Yes","96","$19.00","$22.61","-$3.61","0.00","Jul 6, 2025 at 11:49pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","23","No","96","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:50pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","260","Yes","96","$260.00","$316.51","-$56.51","$0.70","Jul 6, 2025 at 11:51pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","5","Yes","98","$5.00","$6.20","-$1.20","$0.01","Jul 6, 2025 at 11:52pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","56","No","2","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:56pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-SD","298","No","2","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:56pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","164","No","97","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:59pm EDT"
"trade","KXMLBGAME-25JUL06TEXSD-TEX","190","No","97","0.00","0.00","$0.00","0.00","Jul 6, 2025 at 11:59pm EDT"
"settlement","KXMLBGAME-25JUL06TEXSD-SD","3745","No","11","0.00","$418.90","-$418.90","0.00","Jul 7, 2025 at 12:24am EDT"
"settlement","KXMLBGAME-25JUL06TEXSD-TEX","3745","No","82","$3,745.00","$3,077.40","+$667.60","0.00","Jul 7, 2025 at 12:24am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","184","No","48","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:15am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","10","No","51","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:16am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","174","No","51","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:16am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","89","No","48","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:16am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","89","No","51","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:17am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","10","No","35","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:20am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","216","No","35","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:20am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","15","No","35","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:20am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","63","No","62","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:20am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","30","No","35","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:20am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","271","No","64","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:21am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","63","No","36","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:21am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","79","No","19","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:24am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","79","No","79","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:25am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","11","No","20","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:26am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","11","No","78","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:26am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-LAA","79","No","13","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:27am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","70","No","85","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:28am EDT"
"trade","KXMLBGAME-25JUL07TEXLAA-TEX","9","No","85","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:28am EDT"
"trade","KXMLBGAME-25JUL07ARISD-ARI","102","No","3","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:36am EDT"
"trade","KXMLBGAME-25JUL07ARISD-ARI","377","No","3","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:36am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","117","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:36am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","283","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:36am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","46","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:37am EDT"
"trade","KXMLBGAME-25JUL07ARISD-ARI","365","No","2","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:37am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","196","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:38am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","33","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:38am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","25","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:38am EDT"
"trade","KXMLBGAME-25JUL07ARISD-ARI","362","No","2","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:39am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","12","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:39am EDT"
"trade","KXMLBGAME-25JUL07ARISD-ARI","5","No","2","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:39am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","132","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:40am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","221","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:42am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","141","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:42am EDT"
"trade","KXMLBGAME-25JUL07ARISD-SD","5","No","96","0.00","0.00","$0.00","0.00","Jul 8, 2025 at 12:42am EDT"
"settlement","KXMLBGAME-25JUL07TEXLAA-TEX","776","No","62","$776.00","$481.68","+$294.32","0.00","Jul 8, 2025 at 12:46am EDT"
"settlement","KXMLBGAME-25JUL07TEXLAA-LAA","776","No","36","0.00","$284.24","-$284.24","0.00","Jul 8, 2025 at 12:46am EDT"
"settlement","KXMLBGAME-25JUL07ARISD-SD","1211","No","96","$1,211.00","$1,162.56","+$48.44","0.00","Jul 8, 2025 at 1:06am EDT"
"settlement","KXMLBGAME-25JUL07ARISD-ARI","1211","No","2","0.00","$29.01","-$29.01","0.00","Jul 8, 2025 at 1:06am EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","184","No","69","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:06pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","15","No","69","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:06pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","80","No","69","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:06pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","130","No","25","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:07pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","6","No","32","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:09pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","36","No","24","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:17pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","36","No","75","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 6:18pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","3","No","4","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:14pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","140","No","3","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:14pm EDT"
"trade","KXMLBGAME-25JUL09COLBOS-BOS","279","No","22","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:17pm EDT"
"trade","KXMLBGAME-25JUL09COLBOS-COL","279","No","77","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:24pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","479","No","2","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:26pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","479","No","96","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:29pm EDT"
"trade","KXMLBGAME-25JUL09COLBOS-BOS","1","No","23","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:32pm EDT"
"trade","KXMLBGAME-25JUL09COLBOS-COL","1","No","76","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:33pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","35","No","1","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:34pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","31","No","97","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:35pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","4","No","97","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:36pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","479","No","1","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:37pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","260","No","98","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:40pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","3","No","1","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:40pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","2","No","98","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:42pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","46","No","98","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:43pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-DET","171","No","98","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:44pm EDT"
"trade","KXMLBGAME-25JUL09TBDET-TB","3","Yes","99","$3.00","$3.72","-$0.72","$0.01","Jul 9, 2025 at 7:44pm EDT"
"trade","KXMLBGAME-25JUL09SEANYY-NYY","191","No","18","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:52pm EDT"
"trade","KXMLBGAME-25JUL09SEANYY-SEA","191","No","81","0.00","0.00","$0.00","0.00","Jul 9, 2025 at 7:52pm EDT"
"settlement","KXMLBGAME-25JUL09TBDET-TB","1308","No","6","0.00","$79.74","-$79.74","0.00","Jul 9, 2025 at 8:12pm EDT"
"settlement","KXMLBGAME-25JUL09TBDET-DET","1308","No","89","$1,308.00","$1,164.36","+$143.64","0.00","Jul 9, 2025 at 8:12pm EDT"
"settlement","KXMLBGAME-25JUL09COLBOS-COL","280","No","76","$280.00","$215.59","+$64.41","0.00","Jul 9, 2025 at 9:52pm EDT"
"settlement","KXMLBGAME-25JUL09COLBOS-BOS","280","No","22","0.00","$61.61","-$61.61","0.00","Jul 9, 2025 at 9:52pm EDT"
"settlement","KXMLBGAME-25JUL09SEANYY-NYY","191","No","18","0.00","$34.38","-$34.38","0.00","Jul 9, 2025 at 10:02pm EDT"
"settlement","KXMLBGAME-25JUL09SEANYY-SEA","191","No","81","$191.00","$154.71","+$36.29","0.00","Jul 9, 2025 at 10:02pm EDT"
"trade","KXMLBGAME-25JUL10NYMBALG1-BAL","23","No","14","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:13pm EDT"
"trade","KXMLBGAME-25JUL10NYMBALG1-BAL","16","No","14","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:13pm EDT"
"trade","KXMLBGAME-25JUL10NYMBALG1-BAL","140","No","14","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:13pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","107","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:15pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","1","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:15pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","10","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:15pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","300","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:15pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","26","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:15pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","2","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:16pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","33","No","7","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:16pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","20","No","91","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:18pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","20","No","91","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:18pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","52","No","91","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:18pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","52","No","91","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:19pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","100","No","91","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:19pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","235","No","91","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:19pm EDT"
"trade","KXMLBGAME-25JUL10NYMBALG1-NYM","64","No","84","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:22pm EDT"
"trade","KXMLBGAME-25JUL10NYMBALG1-NYM","59","No","84","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:22pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","152","No","1","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:25pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","40","No","1","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:25pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","62","No","97","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:27pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","1","No","97","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:27pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","89","No","96","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:29pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","28","No","96","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:29pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-MIN","12","No","96","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:30pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","200","No","3","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:38pm EDT"
"trade","KXMLBGAME-25JUL10CHCMIN-CHC","13","No","3","0.00","0.00","$0.00","0.00","Jul 10, 2025 at 2:39pm EDT"
